1992 (65th),Film Editing,A Few Good Men,NO
1992 (65th),Film Editing,The Player,NO
1992 (65th),Film Editing,Unforgiven,YES
1992 (65th),Foreign Language Film,Close to Eden,NO
1992 (65th),Foreign Language Film,Daens,NO
1992 (65th),Foreign Language Film,Indochine,YES
1992 (65th),Foreign Language Film,A Place in the World,NO
1992 (65th),Foreign Language Film,Schtonk!,NO
1992 (65th),Makeup,Batman Returns,NO
1992 (65th),Makeup,Bram Stoker's Dracula,YES
1992 (65th),Makeup,Hoffa,NO
1992 (65th),Music (Scoring),Aladdin,YES
1992 (65th),Music (Scoring),Basic Instinct,NO
1992 (65th),Music (Scoring),Chaplin,NO
1992 (65th),Music (Scoring),Howards End,NO
1992 (65th),Music (Scoring),A River Runs through It,NO
1992 (65th),Music (Song),The Mambo Kings,NO
1992 (65th),Music (Song),Aladdin,NO
1992 (65th),Music (Song),The Bodyguard,NO
1992 (65th),Music (Song),The Bodyguard,NO
1992 (65th),Music (Song),Aladdin,YES
1992 (65th),Best Picture,The Crying Game,NO
1992 (65th),Best Picture,A Few Good Men,NO
1992 (65th),Best Picture,Howards End,NO
1992 (65th),Best Picture,Scent of a Woman,NO
1992 (65th),Best Picture,Unforgiven,YES
1992 (65th),Short Film (Animated),Adam,NO
1992 (65th),Short Film (Animated),Mona Lisa Descending a Staircase,YES
1992 (65th),Short Film (Animated),"Reci, Reci, Reci... (Words, Words, Words)",NO
1992 (65th),Short Film (Animated),The Sandman,NO
1992 (65th),Short Film (Animated),Screen Play,NO
1992 (65th),Short Film (Live Action),Contact,NO
1992 (65th),Short Film (Live Action),Cruise Control,NO
1992 (65th),Short Film (Live Action),The Lady in Waiting,NO
1992 (65th),Short Film (Live Action),Omnibus,YES
1992 (65th),Short Film (Live Action),Swan Song,NO
1992 (65th),Sound,Aladdin,NO
1992 (65th),Sound,A Few Good Men,NO
1992 (65th),Sound,The Last of the Mohicans,YES
1992 (65th),Sound,Under Siege,NO
1992 (65th),Sound,Unforgiven,NO
1992 (65th),Sound Editing,Aladdin,NO
1992 (65th),Sound Editing,Bram Stoker's Dracula,YES
1992 (65th),Sound Editing,Under Siege,NO
1992 (65th),Visual Effects,Alien 3,NO
1992 (65th),Visual Effects,Batman Returns,NO
1992 (65th),Visual Effects,Death Becomes Her,YES
1992 (65th),Writing,Enchanted April,NO
1992 (65th),Writing,Howards End,YES
1992 (65th),Writing,The Player,NO
1992 (65th),Writing,A River Runs through It,NO
1992 (65th),Writing,Scent of a Woman,NO
1992 (65th),Writing,The Crying Game,YES
1992 (65th),Writing,Husbands and Wives,NO
1992 (65th),Writing,Lorenzo's Oil,NO
1992 (65th),Writing,Passion Fish,NO
1992 (65th),Writing,Unforgiven,NO
1992 (65th),Honorary Award,To Federico Fellini in recognition of his place as one of the screen's master storytellers.,YES
1992 (65th),Jean Hersholt Humanitarian Award,"Audrey Hepburn[NOTE: The Academy's Board of Governors voted to confer this award on January 12, 1993. Ms. Hepburn passed away on January 20th, and the award was accepted on her behalf by her son, Sean Hepburn Ferrer.]",YES
1992 (65th),Jean Hersholt Humanitarian Award,Elizabeth Taylor,YES
1992 (65th),Scientific and Technical (Academy Award of Merit),To CHADWELL O'CONNOR of the O'Connor Engineering Laboratories for the concept and engineering of the fluid-damped camera head for motion picture photography. [Stage Operations],YES
1992 (65th),Scientific and Technical (Scientific and Engineering Award),"To LOREN CARPENTER, ROB COOK, ED CATMULL, TOM PORTER, PAT HANRAHAN, TONY APODACA and DARWYN PEACHEY for the development of RenderMan"" software which produces images used in motion pictures from 3D computer descriptions of shape and appearance. [Special Photographic]""",YES
1992 (65th),Scientific and Technical (Scientific and Engineering Award),To CLAUS WIEDEMANN and ROBERT ORBAN for the design and DOLBY LABORATORIES for the development of the Dolby Labs 'Container.' [Sound],YES
1992 (65th),Scientific and Technical (Scientific and Engineering Award),To KEN BATES for the design and development of the Bates Decelerator System for accurately and safely arresting the descent of stunt persons in high freefalls. [Stage Operations],YES
1992 (65th),Scientific and Technical (Scientific and Engineering Award),To AL MAYER for the camera design; IAIN NEIL and GEORGE KRAEMER for the optical design; HANS SPIRAWSKI and BILL ESLICK for the opto-mechanical design; and DON EARL for technical support in developing the Panavision System 65 Studio Sync Sound Reflex Camera for 65mm motion picture photography. [Camera],YES
1992 (65th),Scientific and Technical (Scientific and Engineering Award),To DOUGLAS TRUMBULL for the concept; GEOFFREY H. WILLIAMSON for the movement design; ROBERT D. AUGUSTE for the electronic design and EDMUND M. DI GIULIO for the camera system design of the CP-65 Showscan Camera System for 65mm motion picture photography. [Camera],YES
1992 (65th),Scientific and Technical (Scientific and Engineering Award),"To ARNOLD & RICHTER, OTTO BLASCHEK and the ENGINEERING DEPARTMENT OF ARRI, AUSTRIA for the design and development of the Arriflex 765 Camera System for 65mm motion picture photography. [Camera]",YES
1992 (65th),Scientific and Technical (Technical Achievement Award),To IRA TIFFEN of the Tiffen Manufacturing Corporation for the production of the Ultra Contrast Filter Series for motion picture photography. [Lenses and Filters],YES
1992 (65th),Scientific and Technical (Technical Achievement Award),"To ROBERT R. BURTON of Audio Rents, Incorporated, for the development of the Model S-27 4-Band Splitter/Combiner. [Sound]",YES
1992 (65th),Scientific and Technical (Technical Achievement Award),To IAIN NEIL for the optical design and KAZ FUDANO for the mechanical design of the Panavision Slant Focus Lens for motion picture photography. [Lenses and Filters],YES
1992 (65th),Scientific and Technical (Technical Achievement Award),"To TOM BRIGHAM for the original concept and pioneering work; and DOUGLAS SMYTHE and the COMPUTER GRAPHICS DEPARTMENT OF INDUSTRIAL LIGHT & MAGIC for the development and the first implementation in feature motion pictures of the MORF"" system for digital metamorphosis of high resolution images. [Special Photographic]""",YES
1992 (65th),Scientific and Technical (Gordon E. Sawyer Award),Erich Kaestner,YES
1992 (65th),Scientific and Technical (Bonner Medal),To Petro Vlahos in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1992 (65th),Scientific and Technical (Special Awards),"To The International Alliance of Theatrical Stage Employees in recognition of the indispensable contributions of its members, who represent the full spectrum of artists, technicians and craftspeople, to the art of motion pictures on the occasion of the one-hundredth anniversary of the Alliance's founding.",YES
1991 (64th),Actor -- Leading Role,Warren Beatty,NO
1991 (64th),Actor -- Leading Role,Robert De Niro,NO
1991 (64th),Actor -- Leading Role,Anthony Hopkins,YES
1991 (64th),Actor -- Leading Role,Nick Nolte,NO
1991 (64th),Actor -- Leading Role,Robin Williams,NO
1991 (64th),Actor -- Supporting Role,Tommy Lee Jones,NO
1991 (64th),Actor -- Supporting Role,Harvey Keitel,NO
1991 (64th),Actor -- Supporting Role,Ben Kingsley,NO
1991 (64th),Actor -- Supporting Role,Michael Lerner,NO
1991 (64th),Actor -- Supporting Role,Jack Palance,YES
1991 (64th),Actress -- Leading Role,Geena Davis,NO
1991 (64th),Actress -- Leading Role,Laura Dern,NO
1991 (64th),Actress -- Leading Role,Jodie Foster,YES
1991 (64th),Actress -- Leading Role,Bette Midler,NO
1991 (64th),Actress -- Leading Role,Susan Sarandon,NO
1991 (64th),Actress -- Supporting Role,Diane Ladd,NO
1991 (64th),Actress -- Supporting Role,Juliette Lewis,NO
1991 (64th),Actress -- Supporting Role,Kate Nelligan,NO
1991 (64th),Actress -- Supporting Role,Mercedes Ruehl,YES
1991 (64th),Actress -- Supporting Role,Jessica Tandy,NO
1991 (64th),Art Direction,Barton Fink,NO
1991 (64th),Art Direction,Bugsy,YES
1991 (64th),Art Direction,The Fisher King,NO
1991 (64th),Art Direction,Hook,NO
1991 (64th),Art Direction,The Prince of Tides,NO
1991 (64th),Cinematography,Bugsy,NO
1991 (64th),Cinematography,JFK,YES
1991 (64th),Cinematography,The Prince of Tides,NO
1991 (64th),Cinematography,Terminator 2: Judgment Day,NO
1991 (64th),Cinematography,Thelma & Louise,NO
1991 (64th),Costume Design,The Addams Family,NO
1991 (64th),Costume Design,Barton Fink,NO
1991 (64th),Costume Design,Bugsy,YES
1991 (64th),Costume Design,Hook,NO
1991 (64th),Costume Design,Madame Bovary,NO
1991 (64th),Directing,Boyz N the Hood,NO
1991 (64th),Directing,Bugsy,NO
1991 (64th),Directing,JFK,NO
1991 (64th),Directing,The Silence of the Lambs,YES
1991 (64th),Directing,Thelma & Louise,NO
1991 (64th),Documentary (Feature),Death on the Job,NO
1991 (64th),Documentary (Feature),Doing Time: Life inside the Big House,NO
1991 (64th),Documentary (Feature),In the Shadow of the Stars,YES
1991 (64th),Documentary (Feature),The Restless Conscience,NO
1991 (64th),Documentary (Feature),Wild by Law,NO
1991 (64th),Documentary (Short Subject),Birdnesters of Thailand (aka 'Shadow Hunters'),NO
1991 (64th),Documentary (Short Subject),"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",YES
1991 (64th),Documentary (Short Subject),A Little Vicious,NO
1991 (64th),Documentary (Short Subject),The Mark of the Maker,NO
1991 (64th),Documentary (Short Subject),Memorial: Letters from American Soldiers,NO
1991 (64th),Film Editing,The Commitments,NO
1991 (64th),Film Editing,JFK,YES
1991 (64th),Film Editing,The Silence of the Lambs,NO
1991 (64th),Film Editing,Terminator 2: Judgment Day,NO
1991 (64th),Film Editing,Thelma & Louise,NO
1991 (64th),Foreign Language Film,Children of Nature,NO
1991 (64th),Foreign Language Film,The Elementary School,NO
1991 (64th),Foreign Language Film,Mediterraneo,YES
1991 (64th),Foreign Language Film,The Ox,NO
1991 (64th),Foreign Language Film,Raise the Red Lantern,NO
1991 (64th),Makeup,Hook,NO
1991 (64th),Makeup,Star Trek VI The Undiscovered Country,NO
1991 (64th),Makeup,Terminator 2: Judgment Day,YES
1991 (64th),Music (Scoring),Beauty and the Beast,YES
1991 (64th),Music (Scoring),Bugsy,NO
1991 (64th),Music (Scoring),The Fisher King,NO
1991 (64th),Music (Scoring),JFK,NO
1991 (64th),Music (Scoring),The Prince of Tides,NO
1991 (64th),Music (Song),Beauty and the Beast,NO
1991 (64th),Music (Song),Beauty and the Beast,YES
1991 (64th),Music (Song),Beauty and the Beast,NO
1991 (64th),Music (Song),Robin Hood: Prince of Thieves,NO
1991 (64th),Music (Song),Hook,NO
1991 (64th),Best Picture,Beauty and the Beast,NO
1991 (64th),Best Picture,Bugsy,NO
1991 (64th),Best Picture,JFK,NO
1991 (64th),Best Picture,The Prince of Tides,NO
1991 (64th),Best Picture,The Silence of the Lambs,YES
1991 (64th),Short Film (Animated),Blackfly,NO
1991 (64th),Short Film (Animated),Manipulation,YES
1991 (64th),Short Film (Animated),Strings,NO
1991 (64th),Short Film (Live Action),Birch Street Gym,NO
1991 (64th),Short Film (Live Action),Last Breeze of Summer,NO
1991 (64th),Short Film (Live Action),Session Man,YES
1991 (64th),Sound,Backdraft,NO
1991 (64th),Sound,Beauty and the Beast,NO
1991 (64th),Sound,JFK,NO
1991 (64th),Sound,The Silence of the Lambs,NO
1991 (64th),Sound,Terminator 2: Judgment Day,YES
1991 (64th),Sound Editing,Backdraft,NO
1991 (64th),Sound Editing,Star Trek VI The Undiscovered Country,NO
1991 (64th),Sound Editing,Terminator 2: Judgment Day,YES
1991 (64th),Visual Effects,Backdraft,NO
1991 (64th),Visual Effects,Hook,NO
1991 (64th),Visual Effects,Terminator 2: Judgment Day,YES
1991 (64th),Writing,Europa Europa,NO
1991 (64th),Writing,Fried Green Tomatoes,NO
1991 (64th),Writing,JFK,NO
1991 (64th),Writing,The Prince of Tides,NO
1991 (64th),Writing,The Silence of the Lambs,YES
1991 (64th),Writing,Boyz N the Hood,NO
1991 (64th),Writing,Bugsy,NO
1991 (64th),Writing,The Fisher King,NO
1991 (64th),Writing,Grand Canyon,NO
1991 (64th),Writing,Thelma & Louise,YES
1991 (64th),Honorary Award,"To Satyajit Ray, in recognition of his rare mastery of the art of motion pictures, and of his profound humanitarian outlook, which has had an indelible influence on filmmakers and audiences throughout the world.",YES
1991 (64th),Irving G. Thalberg Memorial Award,George Lucas,YES
1991 (64th),Scientific and Technical (Scientific and Engineering Award),"To IAIN NEIL for the optical design; ALBERT SAIKI for the mechanical design; and PANAVISION, INCORPORATED, for the concept and development of the Primo Zoom Lens for 35mm cinematography. [Lenses and Filters]",YES
1991 (64th),Scientific and Technical (Scientific and Engineering Award),To GEORG THOMA for the design; HEINZ FEIERLEIN and the ENGINEERING DEPARTMENT OF SACHTLER AG for the development of a range of fluid tripod heads. [Stage Operations],YES
1991 (64th),Scientific and Technical (Scientific and Engineering Award),To HARRY J. BAKER for the design and development of the first full fluid-action tripod head with adjustable degrees of viscous drag. [Stage Operations],YES
1991 (64th),Scientific and Technical (Scientific and Engineering Award),To GUIDO CARTONI for his pioneering work in developing the technology to achieve selectable and repeatable viscous drag modules in fluid tripod heads. [Stage Operations],YES
1991 (64th),Scientific and Technical (Scientific and Engineering Award),"To RAY FEENEY, RICHARD KEENEY and RICHARD J. LUNDELL for the software development and adaptation of the Solitaire Film Recorder that provides a flexible, cost-effective film recording system. [Systems]",YES
1991 (64th),Scientific and Technical (Scientific and Engineering Award),"To FAZ FAZAKAS, BRIAN HENSON, DAVE HOUSMAN, PETER MILLER and JOHN STEPHENSON for the development of the Henson Performance Control System. [Systems]",YES
1991 (64th),Scientific and Technical (Scientific and Engineering Award),"To MARIO CELSO for his pioneering work in the design, development and manufacture of equipment for carbon arc and xenon power supplies and igniters used in motion picture projection. [Lighting]",YES
1991 (64th),Scientific and Technical (Scientific and Engineering Award),"To RANDY CARTWRIGHT, DAVID B. COONS, LEM DAVIS, THOMAS HAHN, JAMES HOUSTON, MARK KIMBALL, DYLAN W. KOHLER, PETER NYE, MICHAEL SHANTZIS, DAVID F. WOLF and the WALT DISNEY FEATURE ANIMATION DEPARTMENT for the design and development of the CAPS"" production system for feature film animation. [Systems]""",YES
1991 (64th),Scientific and Technical (Scientific and Engineering Award),"To GEORGE WORRALL for the design, development and manufacture of the Worrall geared camera head for motion picture production. [Stage Operations]",YES
1991 (64th),Scientific and Technical (Technical Achievement Award),"To ROBERT W. STOKER, JR., for the design and development of a cobweb gun, for applying non-toxic cobweb effects on motion picture sets with both safety and ease of operation. [Stage Operations]",YES
1991 (64th),Scientific and Technical (Technical Achievement Award),"To JAMES DOYLE for the design and development of the Dry Fogger, which uses liquid nitrogen to produce a safe, dense, low-hanging fog effects. [Stage Operations]",YES
1991 (64th),Scientific and Technical (Technical Achievement Award),"To DICK CAVDEK, STEVE HAMERSKI and OTTO NEMENZ INTERNATIONAL, INCORPORATED for the opto-mechanical design and development of the Canon/Nemenz Zoom Lens. [Lenses and Filters]",YES
1991 (64th),Scientific and Technical (Technical Achievement Award),To KEN ROBINGS and CLAIRMONT CAMERA for the opto-mechanical design and development of the Canon/Clairmont Camera Zoom Lens. [Lenses and Filters],YES
1991 (64th),Scientific and Technical (Technical Achievement Award),To CENTURY PRECISION OPTICS for the opto-mechanical design and development of the Canon/Century Precision Optics Zoom Lens. [Lenses and Filters],YES
1991 (64th),Scientific and Technical (Gordon E. Sawyer Award),Ray Harryhausen,YES
1991 (64th),Scientific and Technical (Bonner Medal),To Richard J. Stumpf for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1991 (64th),Scientific and Technical (Bonner Medal),To Joseph Westheimer for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1991 (64th),Scientific and Technical (Special Awards),"To Pete Comandini, Richard T. Dayton, Donald Hagans and Richard T. Ryan of YCM Laboratories for the creation and development of a motion picture film restoration process using liquid gate and registration correction on a contact printer.",YES
1990 (63rd),Actor -- Leading Role,Kevin Costner,NO
1990 (63rd),Actor -- Leading Role,Robert De Niro,NO
1990 (63rd),Actor -- Leading Role,Gerard Depardieu,NO
1990 (63rd),Actor -- Leading Role,Richard Harris,NO
1990 (63rd),Actor -- Leading Role,Jeremy Irons,YES
1990 (63rd),Actor -- Supporting Role,Bruce Davison,NO
1990 (63rd),Actor -- Supporting Role,Andy Garcia,NO
1990 (63rd),Actor -- Supporting Role,Graham Greene,NO
1990 (63rd),Actor -- Supporting Role,Al Pacino,NO
1990 (63rd),Actor -- Supporting Role,Joe Pesci,YES
1990 (63rd),Actress -- Leading Role,Kathy Bates,YES
1990 (63rd),Actress -- Leading Role,Anjelica Huston,NO
1990 (63rd),Actress -- Leading Role,Julia Roberts,NO
1990 (63rd),Actress -- Leading Role,Meryl Streep,NO
1990 (63rd),Actress -- Leading Role,Joanne Woodward,NO
1990 (63rd),Actress -- Supporting Role,Annette Bening,NO
1990 (63rd),Actress -- Supporting Role,Lorraine Bracco,NO
1990 (63rd),Actress -- Supporting Role,Whoopi Goldberg,YES
1990 (63rd),Actress -- Supporting Role,Diane Ladd,NO
1990 (63rd),Actress -- Supporting Role,Mary McDonnell,NO
1990 (63rd),Art Direction,Cyrano de Bergerac,NO
1990 (63rd),Art Direction,Dances With Wolves,NO
1990 (63rd),Art Direction,Dick Tracy,YES
1990 (63rd),Art Direction,"The Godfather, Part III",NO
1990 (63rd),Art Direction,Hamlet,NO
1990 (63rd),Cinematography,Avalon,NO
1990 (63rd),Cinematography,Dances With Wolves,YES
1990 (63rd),Cinematography,Dick Tracy,NO
1990 (63rd),Cinematography,"The Godfather, Part III",NO
1990 (63rd),Cinematography,Henry & June,NO
1990 (63rd),Costume Design,Avalon,NO
1990 (63rd),Costume Design,Cyrano de Bergerac,YES
1990 (63rd),Costume Design,Dances With Wolves,NO
1990 (63rd),Costume Design,Dick Tracy,NO
1990 (63rd),Costume Design,Hamlet,NO
1990 (63rd),Directing,Dances With Wolves,YES
1990 (63rd),Directing,"The Godfather, Part III",NO
1990 (63rd),Directing,Good Fellas,NO
1990 (63rd),Directing,The Grifters,NO
1990 (63rd),Directing,Reversal of Fortune,NO
1990 (63rd),Documentary (Feature),American Dream,YES
1990 (63rd),Documentary (Feature),Berkeley in the Sixties,NO
1990 (63rd),Documentary (Feature),Building Bombs,NO
1990 (63rd),Documentary (Feature),Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,NO
1990 (63rd),Documentary (Feature),Waldo Salt: A Screenwriter's Journey,NO
1990 (63rd),Documentary (Short Subject),Burning Down Tomorrow,NO
1990 (63rd),Documentary (Short Subject),Chimps: So Like Us,NO
1990 (63rd),Documentary (Short Subject),Days of Waiting,YES
1990 (63rd),Documentary (Short Subject),Journey into Life: The World of the Unborn,NO
1990 (63rd),Documentary (Short Subject),Rose Kennedy: A Life to Remember,NO
1990 (63rd),Film Editing,Dances With Wolves,YES
1990 (63rd),Film Editing,Ghost,NO
1990 (63rd),Film Editing,"The Godfather, Part III",NO
1990 (63rd),Film Editing,Good Fellas,NO
1990 (63rd),Film Editing,The Hunt for Red October,NO
1990 (63rd),Foreign Language Film,Cyrano de Bergerac,NO
1990 (63rd),Foreign Language Film,Journey of Hope,YES
1990 (63rd),Foreign Language Film,Ju Dou,NO
1990 (63rd),Foreign Language Film,The Nasty Girl,NO
1990 (63rd),Foreign Language Film,Open Doors,NO
1990 (63rd),Makeup,Cyrano de Bergerac,NO
1990 (63rd),Makeup,Dick Tracy,YES
1990 (63rd),Makeup,Edward Scissorhands,NO
1990 (63rd),Music (Scoring),Avalon,NO
1990 (63rd),Music (Scoring),Dances With Wolves,YES
1990 (63rd),Music (Scoring),Ghost,NO
1990 (63rd),Music (Scoring),Havana,NO
1990 (63rd),Music (Scoring),Home Alone,NO
1990 (63rd),Music (Song),Young Guns II,NO
1990 (63rd),Music (Song),Postcards from the Edge,NO
1990 (63rd),Music (Song),"The Godfather, Part III",NO
1990 (63rd),Music (Song),Home Alone,NO
1990 (63rd),Music (Song),Dick Tracy,YES
1990 (63rd),Best Picture,Awakenings,NO
1990 (63rd),Best Picture,Dances With Wolves,YES
1990 (63rd),Best Picture,Ghost,NO
1990 (63rd),Best Picture,"The Godfather, Part III",NO
1990 (63rd),Best Picture,Good Fellas,NO
1990 (63rd),Short Film (Animated),Creature Comforts,YES
1990 (63rd),Short Film (Animated),A Grand Day Out,NO
1990 (63rd),Short Film (Animated),Grasshoppers (Cavallette),NO
1990 (63rd),Short Film (Live Action),Bronx Cheers,NO
1990 (63rd),Short Film (Live Action),Dear Rosie,NO
1990 (63rd),Short Film (Live Action),The Lunch Date,YES
1990 (63rd),Short Film (Live Action),Senzeni Na? (What Have We Done?),NO
1990 (63rd),Short Film (Live Action),12:01 PM,NO
1990 (63rd),Sound,Dances With Wolves,YES
1990 (63rd),Sound,Days of Thunder,NO
1990 (63rd),Sound,Dick Tracy,NO
1990 (63rd),Sound,The Hunt for Red October,NO
1990 (63rd),Sound,Total Recall,NO
1990 (63rd),Sound Editing,Flatliners,NO
1990 (63rd),Sound Editing,The Hunt for Red October,YES
1990 (63rd),Sound Editing,Total Recall,NO
1990 (63rd),Visual Effects,Total Recall,YES
1990 (63rd),Writing,Awakenings,NO
1990 (63rd),Writing,Dances With Wolves,YES
1990 (63rd),Writing,Good Fellas,NO
1990 (63rd),Writing,The Grifters,NO
1990 (63rd),Writing,Reversal of Fortune,NO
1990 (63rd),Writing,Alice,NO
1990 (63rd),Writing,Avalon,NO
1990 (63rd),Writing,Ghost,YES
1990 (63rd),Writing,Green Card,NO
1990 (63rd),Writing,Metropolitan,NO
1990 (63rd),Special Achievement Award,Total Recall,YES
1990 (63rd),Honorary Award,"To Sophia Loren, one of the genuine treasures of world cinema who, in a career rich with memorable performances, has added permanent luster to our art form.",YES
1990 (63rd),Honorary Award,"To Myrna Loy, in recognition of her extraordinary qualities both on screen and off, with appreciation for a lifetime's worth of indelible performances.",YES
1990 (63rd),Irving G. Thalberg Memorial Award,David Brown and Richard D. Zanuck,YES
1990 (63rd),Scientific and Technical (Academy Award of Merit),To EASTMAN KODAK COMPANY for the development of T-Grain technology and the introduction of EXR color negative films which utilize this technology. [Film],YES
1990 (63rd),Scientific and Technical (Scientific and Engineering Award),"To BRUCE WILTON and CARLOS ICINKOFF of Mechanical Concepts, Incorporated, for the development of the Mechanical Concepts Optical Printer Platform. [Special Photographic]",YES
1990 (63rd),Scientific and Technical (Scientific and Engineering Award),"To the ENGINEERING DEPARTMENT OF ARNOLD & RICHTER for the continued design improvements of the Arriflex BL Camera System, culminating in the 35BL-4S model. [Camera]",YES
1990 (63rd),Scientific and Technical (Scientific and Engineering Award),"To the FUJI PHOTO FILM COMPANY, LIMITED, for the development and introduction of the F-Series of color negative films covering the range of film speeds from EI 64 to EI 500. [Film]",YES
1990 (63rd),Scientific and Technical (Scientific and Engineering Award),"To MANFRED G. MICHELSON of Technical Film Systems, Incorporated, for the design and development of the first sprocket-driven film transport system for color print film processors which permits transport speeds in excess of 600 feet per minute. [Laboratory]",YES
1990 (63rd),Scientific and Technical (Scientific and Engineering Award),"To JOHN W. LANG, WALTER HRASTNIK and CHARLES J. WATSON of Bell and Howell Company for the development and manufacture of a modular continuous contact motion picture film printer. [Laboratory]",YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),"To WILLIAM L. BLOWERS of Belco Associates, Incorporated and THOMAS F. DENOVE for the development and manufacture of the Belco/Denove Cinemeter. This digital/analog exposure meter was specifically and uniquely designed for the cinematographer. [Photography]",YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),"To IAIN NEIL for optical design; TAKUO MIYAGISHIMA for the mechanical design; and PANAVISION, INCORPORATED, for the concept and development of the Primo Series of spherical prime lenses for 35mm cinematography. [Lenses and Filters]",YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),"To CHRISTOPHER S. GILMAN and HARVEY HUBERT, JR. of the Diligent Dwarves Effects Lab for the development of the Actor Climate System, consisting of heat-transferring undergarments. [Stage Operations]",YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),"To JIM GRAVES of J&G Enterprises for the development of the Cool Suit System, consisting of heat-transferring undergarments. [Stage Operations]",YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),"To BENGT O. ORHALL, KENNETH LUND, BJORN SELIN and KJELL HOGBERG of AB Film-Teknik for the development and manufacture of the Mark IV film subtitling processor, which has increased the speed, simplified the operation and improved the quality of subtitling. [Laboratory]",YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),"To RICHARD MULA and PETE ROMANO of HydroImage, Incorporated, for the development of the SeaPar 1200 watt HMI Underwater Lamp. [Lighting]",YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),"To DEDO WEIGERT of Dedo Weigert Film GmbH for the development of the Dedolight, a miniature low-voltage tungsten-halogen lighting fixture. [Lighting]",YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),"To DR. FRED KOLB, JR. and PAUL PREO for the concept and development of a 35mm projection test film. [Film]",YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),To PETER BALDWIN for the design; DR. PAUL KIANKHOOY and the LIGHTMAKER COMPANY for the development of the Lightmaker AC/DC HMI Ballast. [Lighting],YES
1990 (63rd),Scientific and Technical (Technical Achievement Award),To the ALL-UNION CINEMA AND PHOTO RESEARCH INSTITUTE (NIKFI) for continuously improving and providing 3-D presentations to Soviet motion picture audiences for the last 25 years. [Systems],YES
1990 (63rd),Scientific and Technical (Gordon E. Sawyer Award),Stefan Kudelski,YES
1990 (63rd),Scientific and Technical (Bonner Medal),To Roderick T. Ryan in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1990 (63rd),Scientific and Technical (Bonner Medal),To Don Trumbull in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1990 (63rd),Scientific and Technical (Bonner Medal),To Geoffrey H. Williamson in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1989 (62nd),Actor -- Leading Role,Kenneth Branagh,NO
1989 (62nd),Actor -- Leading Role,Tom Cruise,NO
1989 (62nd),Actor -- Leading Role,Daniel Day Lewis,YES
1989 (62nd),Actor -- Leading Role,Morgan Freeman,NO
1989 (62nd),Actor -- Leading Role,Robin Williams,NO
1989 (62nd),Actor -- Supporting Role,Danny Aiello,NO
1989 (62nd),Actor -- Supporting Role,Dan Aykroyd,NO
1989 (62nd),Actor -- Supporting Role,Marlon Brando,NO
1989 (62nd),Actor -- Supporting Role,Martin Landau,NO
1989 (62nd),Actor -- Supporting Role,Denzel Washington,YES
1989 (62nd),Actress -- Leading Role,Isabelle Adjani,NO
1989 (62nd),Actress -- Leading Role,Pauline Collins,NO
1989 (62nd),Actress -- Leading Role,Jessica Lange,NO
1989 (62nd),Actress -- Leading Role,Michelle Pfeiffer,NO
1989 (62nd),Actress -- Leading Role,Jessica Tandy,YES
1989 (62nd),Actress -- Supporting Role,Brenda Fricker,YES
1989 (62nd),Actress -- Supporting Role,Anjelica Huston,NO
1989 (62nd),Actress -- Supporting Role,Lena Olin,NO
1989 (62nd),Actress -- Supporting Role,Julia Roberts,NO
1989 (62nd),Actress -- Supporting Role,Dianne Wiest,NO
1989 (62nd),Art Direction,The Abyss,NO
1989 (62nd),Art Direction,The Adventures of Baron Munchausen,NO
1989 (62nd),Art Direction,Batman,YES
1989 (62nd),Art Direction,Driving Miss Daisy,NO
1989 (62nd),Art Direction,Glory,NO
1989 (62nd),Cinematography,The Abyss,NO
1989 (62nd),Cinematography,Blaze,NO
1989 (62nd),Cinematography,Born on the Fourth of July,NO
1989 (62nd),Cinematography,The Fabulous Baker Boys,NO
1989 (62nd),Cinematography,Glory,YES
1989 (62nd),Costume Design,The Adventures of Baron Munchausen,NO
1989 (62nd),Costume Design,Driving Miss Daisy,NO
1989 (62nd),Costume Design,Harlem Nights,NO
1989 (62nd),Costume Design,Henry V,YES
1989 (62nd),Costume Design,Valmont,NO
1989 (62nd),Directing,Born on the Fourth of July,YES
1989 (62nd),Directing,Crimes and Misdemeanors,NO
1989 (62nd),Directing,Dead Poets Society,NO
1989 (62nd),Directing,Henry V,NO
